Lap;XTE;Steering;Throttle;Velocity;Acceleration
1;0.05168193;-0.153536;0.3245923;1.72955;1.722814
1;0.05168193;-0.153536;0.3245923;1.72955;1.722814
1;0.05168193;-0.153536;0.3245923;1.72955;1.722814
1;0.05163261;-0.153536;0.3245923;1.760127;1.72955
1;0.0514111;-0.153536;0.3245923;1.797075;1.782745
1;0.0514111;-0.153536;0.3245923;1.797075;1.782745
1;0.05131333;-0.153536;0.3245923;1.809362;1.797075
1;0.05131333;-0.153536;0.3245923;1.809362;1.797075
1;0.05131333;-0.153536;0.3245923;1.809362;1.797075
1;0.05123948;-0.1685155;0.322305;1.82042;1.809362
1;0.05096136;-0.1685155;0.322305;1.870549;1.847406
1;0.05096136;-0.1685155;0.322305;1.870549;1.847406
1;0.05086239;-0.1685155;0.322305;1.877549;1.870549
1;0.05086239;-0.1685155;0.322305;1.877549;1.870549
1;0.05086239;-0.1685155;0.322305;1.877549;1.870549
1;0.05078319;-0.01940693;0.3256644;1.893265;1.877549
1;0.05055752;-0.01940693;0.3256644;1.935052;1.920317
1;0.05050239;-0.01940693;0.3256644;1.949138;1.935052
1;0.05050239;-0.01940693;0.3256644;1.949138;1.935052
1;0.05050239;-0.01940693;0.3256644;1.949138;1.935052
1;0.05050239;-0.01940693;0.3256644;1.949138;1.935052
1;0.05043026;-0.0463924;0.3265933;1.96294;1.949138
1;0.05026612;-0.0463924;0.3265933;2.002614;1.990975
1;0.0502106;-0.0463924;0.3265933;2.015789;2.002614
1;0.0502106;-0.0463924;0.3265933;2.015789;2.002614
1;0.0502106;-0.0463924;0.3265933;2.015789;2.002614
1;0.0502106;-0.0463924;0.3265933;2.015789;2.002614
1;0.05017114;-0.0463924;0.3265933;2.029393;2.015789
1;0.05006465;-0.0463924;0.3265933;2.073263;2.056736
1;0.05006465;-0.0463924;0.3265933;2.073263;2.056736
1;0.0500349;-0.0463924;0.3265933;2.083961;2.073263
1;0.0500349;-0.0463924;0.3265933;2.083961;2.073263
1;0.0500349;-0.0463924;0.3265933;2.083961;2.073263
1;0.05000077;-0.0463924;0.3265933;2.100367;2.083961
1;0.04990627;-0.0463924;0.3265933;2.137596;2.127616
1;0.04990627;-0.07548994;0.3309934;2.137596;2.127616
1;0.04987064;-0.07548994;0.3309934;2.155109;2.137596
1;0.04987064;-0.07548994;0.3309934;2.155109;2.137596
1;0.04987064;-0.07548994;0.3309934;2.155109;2.137596
1;0.0498348;-0.07548994;0.3309934;2.16518;2.155109
1;0.0497156;-0.02567322;0.3313961;2.21019;2.192552
1;0.0497156;-0.02567322;0.3313961;2.21019;2.192552
